trade_id,symbol,type,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_percent,duration,exit_reason
train_ep1_trade_122_close_short,BTCUSDT,short,2023-06-20 23:50:00,2023-06-21,30567.206317578104,30418.781166450804,0.03271479865089718,-4.855698933858592,-0.4855698933858592,0,signal
train_ep1_trade_123_close_long,BTCUSDT,long,2023-06-21 23:50:00,2023-06-22,30418.781166450804,29005.612592402937,0.03287442697089095,-46.457107085094734,-4.6457107085094735,0,signal
train_ep1_trade_125_close_short,BTCUSDT,short,2023-06-23 23:50:00,2023-06-24,29005.612592402937,29574.097376882142,0.03447608619932809,19.599130432711547,1.9599130432711547,0,signal
train_ep1_trade_126_close_long,BTCUSDT,long,2023-06-24 23:50:00,2023-06-25,29574.097376882142,29110.628459054027,0.03381337348208276,-15.671447615858781,-1.5671447615858782,0,signal
train_ep1_trade_130_close_short,BTCUSDT,short,2023-06-28 23:50:00,2023-06-29,27794.33932329961,29074.80139447056,0.03597854902640963,46.06916740408205,4.606916740408205,0,signal
train_ep1_trade_133_close_long,BTCUSDT,long,2023-07-01 23:50:00,2023-07-02,29074.80139447056,29163.57911459357,0.03439404405321853,3.0534248168550837,0.30534248168550837,0,signal
train_ep1_trade_138_close_short,BTCUSDT,short,2023-07-06 23:50:00,2023-07-07,28365.901003293337,27174.817794552066,0.03525359550129918,-41.98996564935426,-4.198996564935427,0,signal
train_ep1_trade_142_close_long,BTCUSDT,long,2023-07-10 23:50:00,2023-07-11,27174.817794552066,26977.17712255168,0.03679877479069896,-7.272934578424642,-0.7272934578424641,0,signal
train_ep1_trade_143_close_short,BTCUSDT,short,2023-07-11 23:50:00,2023-07-12,26977.17712255168,26507.030124013763,0.03706837062518473,-17.427583190121627,-1.7427583190121627,0,signal
train_ep1_trade_144_close_long,BTCUSDT,long,2023-07-12 23:50:00,2023-07-13,26507.030124013763,26019.310424037885,0.037725840855104345,-18.399635783189215,-1.8399635783189217,0,signal
train_ep1_trade_149_close_short,BTCUSDT,short,2023-07-17 23:50:00,2023-07-18,26988.261394759596,26955.482216361885,0.03705314637993589,-1.2145716953844479,-0.12145716953844478,0,signal
train_ep1_trade_151_close_long,BTCUSDT,long,2023-07-19 23:50:00,2023-07-20,26955.482216361885,28235.96143669036,0.03709820480944702,47.50348036998677,4.750348036998677,0,signal
train_ep1_trade_157_close_short,BTCUSDT,short,2023-07-25 23:50:00,2023-07-26,26723.999586578077,25338.207324714294,0.03741954855074322,-51.85572082405606,-5.1855720824056055,0,signal
train_ep1_trade_158_close_long,BTCUSDT,long,2023-07-26 23:50:00,2023-07-27,25338.207324714294,25935.373841752637,0.03946609115573158,23.567828196585946,2.3567828196585947,0,signal
train_ep1_trade_160_close_short,BTCUSDT,short,2023-07-28 23:50:00,2023-07-29,25935.373841752637,26173.8996476622,0.03855737750693718,9.196929543601522,0.9196929543601523,0,signal
train_ep1_trade_161_close_long,BTCUSDT,long,2023-07-29 23:50:00,2023-07-30,26173.8996476622,25742.00744672128,0.038205999620286535,-16.500873265153565,-1.6500873265153568,0,signal
train_ep1_trade_167_close_short,BTCUSDT,short,2023-08-04 23:50:00,2023-08-05,22421.95946515925,22197.69308823851,0.04459913512705557,-10.002086448743228,-1.0002086448743226,0,signal
train_ep1_trade_168_close_long,BTCUSDT,long,2023-08-05 23:50:00,2023-08-06,22197.69308823851,21652.46703226549,0.04504972638484906,-24.56228463947496,-2.456228463947496,0,signal
train_ep1_trade_171_close_short,BTCUSDT,short,2023-08-08 23:50:00,2023-08-09,20952.71144665548,21499.296167931447,0.047726519908697654,26.08658658176732,2.608658658176732,0,signal
train_ep1_trade_173_close_long,BTCUSDT,long,2023-08-10 23:50:00,2023-08-11,21499.296167931447,20972.91068257289,0.04651315057892962,-24.483847343045564,-2.448384734304556,0,signal
train_ep1_trade_174_close_short,BTCUSDT,short,2023-08-11 23:50:00,2023-08-12,20972.91068257289,21888.40155374614,0.047680553983903355,43.65111190474684,4.365111190474684,0,signal
train_ep1_trade_175_close_long,BTCUSDT,long,2023-08-12 23:50:00,2023-08-13,21888.40155374614,22148.188975464123,0.0456862963494405,11.868725136464944,1.1868725136464946,0,signal
train_ep1_trade_176_close_short,BTCUSDT,short,2023-08-13 23:50:00,2023-08-14,22148.188975464123,21971.78134585299,0.045150418443142465,-7.964878293505604,-0.7964878293505605,0,signal
train_ep1_trade_178_close_long,BTCUSDT,long,2023-08-15 23:50:00,2023-08-16,21971.78134585299,21553.319907842488,0.045512923338313784,-19.045403348212492,-1.9045403348212493,0,signal
train_ep1_trade_179_close_short,BTCUSDT,short,2023-08-16 23:50:00,2023-08-17,21553.319907842488,21805.896183777437,0.04639656462557935,11.718671509304029,1.171867150930403,0,signal
train_ep1_trade_181_close_long,BTCUSDT,long,2023-08-18 23:50:00,2023-08-19,21805.896183777437,21034.928218871974,0.045859156237933164,-35.355940357041014,-3.5355940357041016,0,signal
train_ep1_trade_186_close_short,BTCUSDT,short,2023-08-23 23:50:00,2023-08-24,20804.238431557224,21296.29702620463,0.048067128402217066,23.65184365033133,2.365184365033133,0,signal
train_ep1_trade_187_close_long,BTCUSDT,long,2023-08-24 23:50:00,2023-08-25,21296.29702620463,21900.937306299296,0.04695652012974471,28.391803483519716,2.8391803483519715,0,signal
train_ep1_trade_196_close_short,BTCUSDT,short,2023-09-02 23:50:00,2023-09-03,22171.294073944187,23429.05566000894,0.04510336639191507,56.72928164995477,5.672928164995477,0,signal
train_ep1_trade_197_close_long,BTCUSDT,long,2023-09-03 23:50:00,2023-09-04,23429.05566000894,22710.09606525529,0.042682044659055556,-30.686665531331812,-3.0686665531331814,0,signal
train_ep1_trade_199_close_short,BTCUSDT,short,2023-09-05 23:50:00,2023-09-06,22865.31771479673,22916.332990890893,0.04373435840573842,2.231120368869855,0.2231120368869855,0,signal
train_ep1_trade_201_close_long,BTCUSDT,long,2023-09-07 23:50:00,2023-09-08,22916.332990890893,22941.925492758917,0.0436369990084144,1.1167799786378312,0.11167799786378312,0,signal
train_ep1_trade_203_close_short,BTCUSDT,short,2023-09-09 23:50:00,2023-09-10,23911.49515379377,24683.718646648067,0.04182088964191522,32.29507347355385,3.229507347355385,0,signal
train_ep1_trade_205_close_long,BTCUSDT,long,2023-09-11 23:50:00,2023-09-12,24683.718646648067,24356.908202106155,0.04051253436790389,-13.239919366294165,-1.3239919366294166,0,signal
train_ep1_trade_213_close_short,BTCUSDT,short,2023-09-19 23:50:00,2023-09-20,28432.404118015587,28206.770217328987,0.035171137686748455,-7.935800987846539,-0.7935800987846539,0,signal
train_ep1_trade_215_close_long,BTCUSDT,long,2023-09-21 23:50:00,2023-09-22,28206.770217328987,30007.62196226031,0.03545248152465341,63.844663215817555,6.384466321581756,0,signal
train_ep1_trade_216_close_short,BTCUSDT,short,2023-09-22 23:50:00,2023-09-23,30007.62196226031,29835.96517824928,0.03332486663747198,-5.720439434584882,-0.5720439434584882,0,signal
train_ep1_trade_224_close_long,BTCUSDT,long,2023-09-30 23:50:00,2023-10-01,29835.96517824928,26478.324718019347,0.03351659629664034,-112.53667981479235,-11.253667981479234,0,signal
train_ep1_trade_225_close_short,BTCUSDT,short,2023-10-01 23:50:00,2023-10-02,26478.324718019347,27023.607709710053,0.037766739801308805,20.593560865262152,2.059356086526215,0,signal
train_ep1_trade_229_close_long,BTCUSDT,long,2023-10-05 23:50:00,2023-10-06,27023.607709710053,23411.450832272265,0.03700468163770312,-133.66671527502515,-13.366671527502517,0,signal
train_ep2_trade_3_close_short,BTCUSDT,short,2023-02-21 23:50:00,2023-02-22,20765.704908495158,20586.0945593664,0.04815632334209394,-8.649374048230834,-0.8649374048230833,0,signal
train_ep2_trade_6_close_long,BTCUSDT,long,2023-02-24 23:50:00,2023-02-25,20449.214350222184,21006.21370658386,0.04890163420821763,27.238178779011395,2.7238178779011397,0,signal
train_ep2_trade_7_close_short,BTCUSDT,short,2023-02-25 23:50:00,2023-02-26,21006.21370658386,21322.16348182105,0.047604961749321606,15.040776964873183,1.5040776964873184,0,signal
train_ep2_trade_11_close_long,BTCUSDT,long,2023-03-01 23:50:00,2023-03-02,21212.002214242075,21893.06214775791,0.04714312161105585,32.107291270154704,3.2107291270154708,0,signal
train_ep2_trade_19_close_short,BTCUSDT,short,2023-03-09 23:50:00,2023-03-10,22753.47819148224,23126.965377178298,0.04394932465201517,16.414509577523454,1.6414509577523453,0,signal
train_ep2_trade_25_close_long,BTCUSDT,long,2023-03-15 23:50:00,2023-03-16,23069.58245496549,24197.88947096918,0.04334712177613602,48.90886162358066,4.890886162358067,0,signal
train_ep2_trade_33_close_short,BTCUSDT,short,2023-03-23 23:50:00,2023-03-24,22904.649279753125,23345.134785803824,0.043659258335990485,19.231270501927,1.9231270501926998,0,signal
train_ep2_trade_37_close_long,BTCUSDT,long,2023-03-27 23:50:00,2023-03-28,22403.74827701039,21119.04016750421,0.04463538813396463,-57.34344510666029,-5.73434451066603,0,signal
train_ep2_trade_45_close_short,BTCUSDT,short,2023-04-04 23:50:00,2023-04-05,23028.29955798259,22366.89486371444,0.043424830282501575,-28.721386596644365,-2.872138659664436,0,signal
train_ep2_trade_47_close_long,BTCUSDT,long,2023-04-06 23:50:00,2023-04-07,22366.89486371444,22317.82937203145,0.044708932826535916,-2.1936657717556702,-0.219366577175567,0,signal
train_ep2_trade_51_close_short,BTCUSDT,short,2023-04-10 23:50:00,2023-04-11,22779.92129526196,22574.100211304773,0.043898307945778196,-9.035197325286486,-0.9035197325286485,0,signal
train_ep2_trade_63_close_long,BTCUSDT,long,2023-04-22 23:50:00,2023-04-23,22574.100211304773,19492.063986878267,0.044298554123508985,-136.5297484983728,-13.65297484983728,0,signal
train_ep3_trade_2_close_short,BTCUSDT,short,2023-02-20 23:50:00,2023-02-21,20765.704908495158,20725.941001979903,0.04815632334209394,-1.914883539493384,-0.1914883539493384,0,signal
train_ep3_trade_4_close_long,BTCUSDT,long,2023-02-22 23:50:00,2023-02-23,20725.941001979903,20218.92680113728,0.04824871401035409,-24.46278317564394,-2.4462783175643934,0,signal
train_ep3_trade_5_close_short,BTCUSDT,short,2023-02-23 23:50:00,2023-02-24,20218.92680113728,20449.214350222184,0.049458609244470465,11.389701904057066,1.1389701904057066,0,signal
train_ep3_trade_14_close_long,BTCUSDT,long,2023-03-04 23:50:00,2023-03-05,22107.835315560576,21650.308453192843,0.04523283196777529,-20.695235686223118,-2.069523568622312,0,signal
train_ep3_trade_21_close_short,BTCUSDT,short,2023-03-11 23:50:00,2023-03-12,22487.038975885374,23454.367503387548,0.04447006122381781,43.01715884156719,4.301715884156719,0,signal
train_ep3_trade_22_close_long,BTCUSDT,long,2023-03-12 23:50:00,2023-03-13,23454.367503387548,23789.186226537036,0.04263598239669301,14.275325186284821,1.4275325186284822,0,signal
train_ep3_trade_25_close_short,BTCUSDT,short,2023-03-15 23:50:00,2023-03-16,23789.186226537036,24197.88947096918,0.04203590616666373,17.180211232960673,1.7180211232960672,0,signal
train_ep3_trade_26_close_long,BTCUSDT,long,2023-03-16 23:50:00,2023-03-17,24197.88947096918,23580.71542172222,0.0413259181632235,-25.505284251645207,-2.550528425164521,0,signal
train_ep3_trade_27_close_short,BTCUSDT,short,2023-03-17 23:50:00,2023-03-18,23580.71542172222,23522.41341317981,0.04240753438204908,-2.4724444318047913,-0.24724444318047914,0,signal
train_ep3_trade_30_close_long,BTCUSDT,long,2023-03-20 23:50:00,2023-03-21,22922.34228450034,22738.728568354432,0.04362555918537964,-8.010251040970818,-0.8010251040970818,0,signal
train_ep3_trade_38_close_short,BTCUSDT,short,2023-03-28 23:50:00,2023-03-29,21809.63472649597,20430.44659991666,0.045851295197765304,-63.2375619250408,-6.323756192504079,0,signal
train_ep3_trade_45_close_long,BTCUSDT,long,2023-04-04 23:50:00,2023-04-05,21847.76409552144,22366.89486371444,0.04577127415088619,23.761276711121837,2.3761276711121835,0,signal
train_ep3_trade_46_close_short,BTCUSDT,short,2023-04-05 23:50:00,2023-04-06,22366.89486371444,22103.25077148645,0.044708932826535916,-11.787246009534117,-1.1787246009534118,0,signal
train_ep3_trade_54_close_long,BTCUSDT,long,2023-04-13 23:50:00,2023-04-14,21750.85726271217,20262.129223130665,0.045975199410384415,-68.44456848759027,-6.844456848759027,0,signal
train_ep3_trade_56_close_short,BTCUSDT,short,2023-04-15 23:50:00,2023-04-16,20262.129223130665,19880.59499850654,0.04935315479374343,-18.82991764698524,-1.8829917646985241,0,signal
train_ep3_trade_59_close_long,BTCUSDT,long,2023-04-18 23:50:00,2023-04-19,19880.59499850654,18048.52766704072,0.05030030540208286,-92.15354628990988,-9.215354628990987,0,signal
train_ep3_trade_61_close_short,BTCUSDT,short,2023-04-20 23:50:00,2023-04-21,18745.70393251939,18986.753028715888,0.053345556059126435,12.85889807415199,1.285889807415199,0,signal
train_ep3_trade_63_close_long,BTCUSDT,long,2023-04-22 23:50:00,2023-04-23,18986.753028715888,19492.063986878267,0.052668299760763884,26.613869016895016,2.6613869016895015,0,signal
train_ep3_trade_67_close_short,BTCUSDT,short,2023-04-26 23:50:00,2023-04-27,19306.00599279052,19412.31272477579,0.05179735261521373,5.506407282012089,0.5506407282012089,0,signal
train_ep3_trade_70_close_long,BTCUSDT,long,2023-04-29 23:50:00,2023-04-30,19412.31272477579,19463.007600205463,0.05151369721773065,2.611480463374687,0.2611480463374687,0,signal
train_ep3_trade_77_close_short,BTCUSDT,short,2023-05-06 23:50:00,2023-05-07,19850.857302675,20045.70249846678,0.050375658076250704,9.815454961006948,0.9815454961006947,0,signal
train_ep3_trade_78_close_long,BTCUSDT,long,2023-05-07 23:50:00,2023-05-08,20045.70249846678,20926.409731697768,0.04988600424836626,43.93496477852792,4.393496477852792,0,signal
train_ep3_trade_80_close_short,BTCUSDT,short,2023-05-09 23:50:00,2023-05-10,20926.409731697768,22132.50340295572,0.04778650579918993,57.635002215934456,5.763500221593445,0,signal
train_ep3_trade_82_close_long,BTCUSDT,long,2023-05-11 23:50:00,2023-05-12,22132.50340295572,21687.950549797457,0.04518241709008179,-20.085972429982572,-2.008597242998257,0,signal
train_ep3_trade_83_close_short,BTCUSDT,short,2023-05-12 23:50:00,2023-05-13,21687.950549797457,22430.65746093953,0.046108552198323736,34.24514038044999,3.424514038044999,0,signal
train_ep3_trade_85_close_long,BTCUSDT,long,2023-05-14 23:50:00,2023-05-15,22430.65746093953,24163.894230659647,0.04458184080165228,77.27088573923238,7.72708857392324,0,signal
train_ep3_trade_86_close_short,BTCUSDT,short,2023-05-15 23:50:00,2023-05-16,24163.894230659647,24528.464980720757,0.04138405798561969,15.087417060389829,1.508741706038983,0,signal
train_ep3_trade_87_close_long,BTCUSDT,long,2023-05-16 23:50:00,2023-05-17,24528.464980720757,25402.603347455773,0.04076895968769324,35.6377118348859,3.5637711834885897,0,signal
train_ep3_trade_96_close_short,BTCUSDT,short,2023-05-25 23:50:00,2023-05-26,24199.96542574658,22440.929241862097,0.04132237308637186,-72.68754946290245,-7.268754946290246,0,signal
train_ep3_trade_100_close_long,BTCUSDT,long,2023-05-29 23:50:00,2023-05-30,22440.929241862097,23014.528271285057,0.04456143456548871,25.560395616459047,2.5560395616459046,0,signal
train_ep3_trade_106_close_short,BTCUSDT,short,2023-06-04 23:50:00,2023-06-05,25367.2618744856,25490.25124215885,0.03942088842492694,4.848350140499503,0.48483501404995033,0,signal
train_ep3_trade_107_close_long,BTCUSDT,long,2023-06-05 23:50:00,2023-06-06,25490.25124215885,25984.572149470165,0.039230684331038664,19.39254747296278,1.9392547472962776,0,signal
train_ep3_trade_108_close_short,BTCUSDT,short,2023-06-06 23:50:00,2023-06-07,25984.572149470165,25507.168844460364,0.038484374275925506,-18.372567470560988,-1.837256747056099,0,signal
train_ep3_trade_114_close_long,BTCUSDT,long,2023-06-12 23:50:00,2023-06-13,25507.168844460364,29218.20905716343,0.03920466462185118,145.49008693722692,14.549008693722692,0,signal
train_ep3_trade_118_close_short,BTCUSDT,short,2023-06-16 23:50:00,2023-06-17,29218.20905716343,29333.724916943425,0.034225232561091216,3.9535571654647796,0.3953557165464779,0,signal
train_ep3_trade_119_close_long,BTCUSDT,long,2023-06-17 23:50:00,2023-06-18,29333.724916943425,29973.223998103727,0.034090454002396096,21.800814010869843,2.180081401086984,0,signal
train_ep3_trade_121_close_short,BTCUSDT,short,2023-06-19 23:50:00,2023-06-20,29973.223998103727,30567.206317578104,0.033363111024134924,19.81709807099681,1.981709807099681,0,signal
train_ep3_trade_122_close_long,BTCUSDT,long,2023-06-20 23:50:00,2023-06-21,30567.206317578104,30418.781166450804,0.03271479865089718,-4.855698933858592,-0.4855698933858592,0,signal
train_ep3_trade_125_close_short,BTCUSDT,short,2023-06-23 23:50:00,2023-06-24,30152.281105092865,29574.097376882142,0.033164986639471705,-19.175455621268554,-1.9175455621268556,0,signal
train_ep3_trade_131_close_long,BTCUSDT,long,2023-06-29 23:50:00,2023-06-30,27794.33932329961,30525.475088816616,0.03597854902640963,98.26230203743442,9.82623020374344,0,signal
train_ep3_trade_132_close_short,BTCUSDT,short,2023-06-30 23:50:00,2023-07-01,30525.475088816616,30316.37217737614,0.032759522893268986,-6.850111614383515,-0.6850111614383514,0,signal
train_ep3_trade_135_close_long,BTCUSDT,long,2023-07-03 23:50:00,2023-07-04,30316.37217737614,27897.83221956513,0.032985477093009793,-79.77669437690389,-7.977669437690388,0,signal
train_ep3_trade_137_close_short,BTCUSDT,short,2023-07-05 23:50:00,2023-07-06,28996.16106586441,28365.901003293337,0.034487323950522716,-21.735982950965308,-2.173598295096531,0,signal
train_ep3_trade_138_close_long,BTCUSDT,long,2023-07-06 23:50:00,2023-07-07,28365.901003293337,27174.817794552066,0.03525359550129918,-41.98996564935426,-4.198996564935427,0,signal
train_ep3_trade_142_close_short,BTCUSDT,short,2023-07-10 23:50:00,2023-07-11,25790.340359708676,26977.17712255168,0.038774207166426704,46.01865451520581,4.601865451520581,0,signal
train_ep3_trade_143_close_long,BTCUSDT,long,2023-07-11 23:50:00,2023-07-12,26977.17712255168,26507.030124013763,0.03706837062518473,-17.427583190121627,-1.7427583190121627,0,signal
train_ep3_trade_144_close_short,BTCUSDT,short,2023-07-12 23:50:00,2023-07-13,26507.030124013763,26019.310424037885,0.037725840855104345,-18.399635783189215,-1.8399635783189217,0,signal
train_ep3_trade_146_close_long,BTCUSDT,long,2023-07-14 23:50:00,2023-07-15,26019.310424037885,27470.8697623939,0.03843299394576392,55.78777126295382,5.578777126295382,0,signal
train_ep3_trade_151_close_short,BTCUSDT,short,2023-07-19 23:50:00,2023-07-20,27025.161435707218,28235.96143669036,0.03700255417082326,44.802692626411535,4.480269262641153,0,signal
train_ep3_trade_154_close_long,BTCUSDT,long,2023-07-22 23:50:00,2023-07-23,28235.96143669036,27448.38865344337,0.035415829641294964,-27.892543521595897,-2.7892543521595896,0,signal
train_ep3_trade_155_close_short,BTCUSDT,short,2023-07-23 23:50:00,2023-07-24,27448.38865344337,26723.999586578077,0.03643201109638001,-26.390950522132712,-2.6390950522132712,0,signal
train_ep3_trade_157_close_long,BTCUSDT,long,2023-07-25 23:50:00,2023-07-26,26723.999586578077,25338.207324714294,0.03741954855074322,-51.85572082405606,-5.1855720824056055,0,signal
train_ep3_trade_158_close_short,BTCUSDT,short,2023-07-26 23:50:00,2023-07-27,25338.207324714294,25935.373841752637,0.03946609115573158,23.567828196585946,2.3567828196585947,0,signal
train_ep3_trade_163_close_long,BTCUSDT,long,2023-07-31 23:50:00,2023-08-01,25935.373841752637,24864.178078439705,0.03855737750693718,-41.30249942988842,-4.130249942988843,0,signal
train_ep3_trade_164_close_short,BTCUSDT,short,2023-08-01 23:50:00,2023-08-02,24864.178078439705,24316.67293774525,0.0402185021698796,-22.01983668904017,-2.201983668904017,0,signal
train_ep3_trade_166_close_long,BTCUSDT,long,2023-08-03 23:50:00,2023-08-04,24316.67293774525,22421.95946515925,0.04112404696810979,-77.91828583773713,-7.791828583773714,0,signal
train_ep4_trade_8_close_long,BTCUSDT,long,2023-02-26 23:50:00,2023-02-27,21322.16348182105,21501.06851694067,0.04689955598795519,8.390566711119716,0.8390566711119716,0,signal
train_ep4_trade_9_close_short,BTCUSDT,short,2023-02-27 23:50:00,2023-02-28,21501.06851694067,21212.002214242075,0.04650931646546314,-13.444276151710396,-1.3444276151710395,0,signal
train_ep4_trade_10_close_long,BTCUSDT,long,2023-02-28 23:50:00,2023-03-01,21212.002214242075,20883.537551554666,0.04714312161105585,-15.484849538006968,-1.5484849538006968,0,signal
train_ep4_trade_11_close_short,BTCUSDT,short,2023-03-01 23:50:00,2023-03-02,20883.537551554666,21893.06214775791,0.047884607554219444,48.340689105524284,4.834068910552428,0,signal
train_ep4_trade_14_close_long,BTCUSDT,long,2023-03-04 23:50:00,2023-03-05,22002.469080972885,21650.308453192843,0.0454494446200482,-16.005504949650426,-1.6005504949650424,0,signal
